Team,Date,ELO,,,
ORL,1/2/17,1424.411351,,,
ORL,1/4/17,1411.684722,,,
ORL,1/6/17,1407.720043,,,
ORL,1/8/17,1392.2583,,,
ORL,1/11/17,1386.927052,,,
ORL,1/13/17,1398.392168,,,
ORL,1/14/17,1393.312558,,,
ORL,1/16/17,1381.804254,,,
ORL,1/18/17,1367.326347,,,
ORL,1/20/17,1386.679831,,,
ORL,1/22/17,1382.832742,,,
ORL,1/24/17,1376.401926,,,
ORL,1/27/17,1362.632579,,,
ORL,1/29/17,1370.081127,,,
ORL,1/30/17,1363.612369,,,
ORL,2/1/17,1357.242983,,,
ORL,2/3/17,1372.376614,,,
ORL,2/4/17,1357.637119,,,
ORL,2/7/17,1348.283258,,,
ORL,2/9/17,1344.24276,,,
ORL,2/11/17,1327.747872,,,
ORL,2/13/17,1344.220284,,,
ORL,2/15/17,1338.584421,,,
ORL,2/23/17,1331.984623,,,
ORL,2/25/17,1355.049961,,,
ORL,3/1/17,1345.438608,,,
ORL,3/3/17,1362.984659,,,
ORL,3/5/17,1360.918637,,,
ORL,3/6/17,1352.916811,,,
ORL,3/8/17,1364.728532,,,
ORL,3/10/17,1343.839782,,,
ORL,3/11/17,1338.689397,,,
ORL,3/13/17,1332.283669,,,
ORL,3/16/17,1326.72614,,,
ORL,3/17/17,1335.36798,,,
ORL,3/20/17,1341.193924,,,
ORL,3/22/17,1335.78314,,,
ORL,3/24/17,1362.91707,,,
ORL,3/27/17,1354.450489,,,
ORL,3/29/17,1349.883607,,,
ORL,3/31/17,1347.86498,,,
ORL,4/1/17,1336.561441,,,
ORL,4/4/17,1327.818856,,,
ORL,4/6/17,1336.814566,,,
ORL,4/8/17,1328.699349,,,
ORL,4/10/17,1308.866443,,,
ORL,4/12/17,1317.28492,,,
PHI,10/28/13,1459.690475,,,
PHI,10/30/13,1471.013495,,,
PHI,11/1/13,1478.781332,,,
PHI,11/2/13,1484.699179,,,
PHI,11/4/13,1472.583699,,,
PHI,11/6/13,1459.801838,,,
PHI,11/8/13,1468.301119,,,
PHI,11/9/13,1462.461364,,,
PHI,11/11/13,1453.452218,,,
PHI,11/13/13,1463.567329,,,
PHI,11/15/13,1453.726643,,,
PHI,11/16/13,1426.179077,,,
PHI,11/18/13,1421.985882,,,
PHI,11/20/13,1413.641336,,,
PHI,11/22/13,1421.654189,,,
PHI,11/23/13,1416.654324,,,
PHI,11/27/13,1404.468689,,,
PHI,11/29/13,1392.512368,,,
PHI,12/1/13,1379.410921,,,
PHI,12/3/13,1382.866126,,,
PHI,12/6/13,1367.823876,,,
PHI,12/7/13,1362.737233,,,
PHI,12/9/13,1357.997592,,,
PHI,12/11/13,1352.571906,,,
PHI,12/13/13,1345.786685,,,
PHI,12/14/13,1334.632088,,,
PHI,12/16/13,1315.942104,,,
PHI,12/20/13,1321.738619,,,
PHI,12/21/13,1311.388644,,,
PHI,12/28/13,1303.723245,,,
PHI,12/29/13,1316.783104,,,
PHI,1/1/14,1338.194723,,,
PHI,1/2/14,1350.704346,,,
PHI,1/4/14,1360.430587,,,
PHI,1/6/14,1347.826161,,,
PHI,1/7/14,1332.145336,,,
PHI,1/10/14,1323.480082,,,
PHI,1/11/14,1317.334043,,,
PHI,1/15/14,1323.509038,,,
PHI,1/17/14,1319.315299,,,
PHI,1/18/14,1307.290883,,,
PHI,1/20/14,1301.770942,,,
PHI,1/22/14,1311.787143,,,
PHI,1/24/14,1307.407832,,,
PHI,1/25/14,1304.84859,,,
PHI,1/27/14,1299.88696,,,
PHI,1/29/14,1305.107189,,,
PHI,1/31/14,1294.793097,,,
PHI,2/1/14,1282.748551,,,
PHI,2/3/14,1278.540354,,,
PHI,2/5/14,1272.938635,,,
PHI,2/7/14,1263.274341,,,
PHI,2/9/14,1254.723782,,,
PHI,2/10/14,1245.545229,,,
PHI,2/12/14,1241.215294,,,
PHI,2/18/14,1226.2258,,,
PHI,2/21/14,1222.443955,,,
PHI,2/24/14,1207.678816,,,
PHI,2/26/14,1199.353994,,,
PHI,3/1/14,1194.563853,,,
PHI,3/2/14,1185.958369,,,
PHI,3/4/14,1182.182509,,,
PHI,3/8/14,1175.811474,,,
PHI,3/10/14,1170.543737,,,
PHI,3/12/14,1163.507911,,,
PHI,3/14/14,1161.871538,,,
PHI,3/15/14,1157.905704,,,
PHI,3/17/14,1155.858224,,,
PHI,3/19/14,1153.873953,,,
PHI,3/21/14,1152.60954,,,
PHI,3/22/14,1149.998856,,,
PHI,3/24/14,1147.691962,,,
PHI,3/27/14,1144.73639,,,
PHI,3/29/14,1177.516205,,,
PHI,3/31/14,1172.770089,,,
PHI,4/2/14,1166.047352,,,
PHI,4/4/14,1182.047036,,,
PHI,4/5/14,1180.355001,,,
PHI,4/9/14,1177.617801,,,
PHI,4/11/14,1173.267212,,,
PHI,4/12/14,1170.736828,,,
PHI,4/14/14,1181.258376,,,
PHI,4/16/14,1217.110909,,,
PHI,10/30/15,1279.471623,,,
PHI,11/11/15,1259.575813,,,
PHI,11/13/15,1260.364995,,,
PHI,11/14/15,1263.610798,,,
PHI,11/20/15,1243.011301,,,
PHI,11/29/15,1237.120261,,,
PHI,12/7/15,1234.296413,,,
PHI,12/11/15,1229.308176,,,
PHI,12/13/15,1228.401931,,,
PHI,12/22/15,1207.178088,,,
PHI,12/26/15,1222.35251,,,
PHI,12/28/15,1202.515355,,,
PHI,12/30/15,1217.61294,,,
PHI,1/9/16,1197.697884,,,
PHI,1/16/16,1237.603639,,,
PHI,1/26/16,1222.241764,,,
PHI,1/27/16,1201.472065,,,
PHI,2/5/16,1192.871587,,,
PHI,2/10/16,1204.614925,,,
PHI,2/24/16,1186.340208,,,
PHI,2/26/16,1189.378044,,,
PHI,2/29/16,1183.175927,,,
PHI,3/2/16,1181.350017,,,
PHI,3/12/16,1185.866347,,,
PHI,3/17/16,1178.246578,,,
PHI,3/18/16,1178.41142,,,
PHI,3/26/16,1168.448104,,,
PHI,3/29/16,1165.435315,,,
PHI,4/1/16,1166.087722,,,
PHI,4/12/16,1180.727954,,,
PHI,10/27/14,1289.083181,,,
PHI,10/29/14,1283.380267,,,
PHI,10/31/14,1271.746693,,,
PHI,11/1/14,1266.782534,,,
PHI,11/3/14,1263.453838,,,
PHI,11/5/14,1259.547367,,,
PHI,11/7/14,1257.591112,,,
PHI,11/9/14,1249.398302,,,
PHI,11/13/14,1237.471098,,,
PHI,11/14/14,1236.406248,,,
PHI,11/17/14,1232.589295,,,
PHI,11/19/14,1225.601249,,,
PHI,11/21/14,1219.04352,,,
PHI,11/22/14,1214.397649,,,
PHI,11/24/14,1211.994549,,,
PHI,11/26/14,1208.527241,,,
PHI,11/29/14,1206.52269,,,
PHI,12/1/14,1205.434191,,,
PHI,12/3/14,1222.204438,,,
PHI,12/5/14,1218.10816,,,
PHI,12/6/14,1228.876901,,,
PHI,12/10/14,1223.865298,,,
PHI,12/12/14,1216.02883,,,
PHI,12/13/14,1214.642824,,,
PHI,12/15/14,1205.46969,,,
PHI,12/19/14,1197.018186,,,
PHI,12/21/14,1210.692883,,,
PHI,12/23/14,1223.973134,,,
PHI,12/26/14,1219.854304,,,
PHI,12/27/14,1209.754898,,,
PHI,12/30/14,1204.18375,,,
PHI,1/2/15,1199.486553,,,
PHI,1/3/15,1193.957482,,,
PHI,1/5/15,1205.176121,,,
PHI,1/7/15,1197.774904,,,
PHI,1/9/15,1207.791198,,,
PHI,1/10/15,1215.534743,,,
PHI,1/13/15,1212.311227,,,
PHI,1/14/15,1208.052981,,,
PHI,1/16/15,1235.12585,,,
PHI,1/17/15,1226.171287,,,
PHI,1/19/15,1217.731077,,,
PHI,1/21/15,1211.27305,,,
PHI,1/23/15,1209.206333,,,
PHI,1/24/15,1205.358698,,,
PHI,1/26/15,1197.619427,,,
PHI,1/28/15,1225.421193,,,
PHI,1/30/15,1237.286853,,,
PHI,1/31/15,1235.655762,,,
PHI,2/2/15,1230.995844,,,
PHI,2/3/15,1244.803056,,,
PHI,2/6/15,1237.130849,,,
PHI,2/7/15,1253.347294,,,
PHI,2/9/15,1252.122891,,,
PHI,2/20/15,1246.512262,,,
PHI,2/22/15,1240.244403,,,
PHI,2/23/15,1233.845627,,,
PHI,2/25/15,1227.36847,,,
PHI,2/27/15,1243.984734,,,
PHI,3/1/15,1235.784328,,,
PHI,3/2/15,1232.239647,,,
PHI,3/4/15,1230.236102,,,
PHI,3/6/15,1227.005837,,,
PHI,3/7/15,1251.089156,,,
PHI,3/11/15,1247.674505,,,
PHI,3/13/15,1259.101245,,,
PHI,3/14/15,1253.766375,,,
PHI,3/16/15,1244.068235,,,
PHI,3/18/15,1261.103499,,,
PHI,3/20/15,1273.400441,,,
PHI,3/22/15,1261.18848,,,
PHI,3/24/15,1258.22081,,,
PHI,3/25/15,1279.23789,,,
PHI,3/27/15,1274.835327,,,
PHI,3/29/15,1273.598658,,,
PHI,3/30/15,1269.349682,,,
PHI,4/1/15,1262.632702,,,
PHI,4/4/15,1260.097997,,,
PHI,4/5/15,1248.487185,,,
PHI,4/8/15,1239.361453,,,
PHI,4/11/15,1236.264461,,,
PHI,4/13/15,1231.167933,,,
PHI,4/15/15,1227.929245,,,
PHI,10/26/15,1297.196934,,,
PHI,10/28/15,1288.886363,,,
PHI,11/2/15,1286.335594,,,
PHI,11/4/15,1282.232766,,,
PHI,11/6/15,1279.69748,,,
PHI,11/7/15,1272.50736,,,
PHI,11/9/15,1265.900506,,,
PHI,11/16/15,1262.740696,,,
PHI,11/18/15,1254.28261,,,
PHI,11/21/15,1250.4999,,,
PHI,11/23/15,1245.361821,,,
PHI,11/25/15,1242.354018,,,
PHI,11/27/15,1240.448169,,,
PHI,12/1/15,1253.245856,,,
PHI,12/2/15,1243.105125,,,
PHI,12/5/15,1240.045717,,,
PHI,12/10/15,1234.430765,,,
PHI,12/14/15,1228.844276,,,
PHI,12/16/15,1223.071105,,,
PHI,12/18/15,1215.667388,,,
PHI,12/20/15,1211.534523,,,
PHI,12/23/15,1205.10727,,,
PHI,1/1/16,1197.238212,,,
PHI,1/2/16,1191.826881,,,
PHI,1/4/16,1207.286052,,,
PHI,1/7/16,1201.439754,,,
PHI,1/10/16,1199.384341,,,
PHI,1/14/16,1197.58711,,,
PHI,1/18/16,1193.069527,,,
PHI,1/20/16,1212.477926,,,
PHI,1/24/16,1206.059332,,,
PHI,1/30/16,1205.403327,,,
PHI,2/3/16,1198.147945,,,
PHI,2/6/16,1209.629802,,,
PHI,2/8/16,1207.986062,,,
PHI,2/19/16,1204.285759,,,
PHI,2/21/16,1197.433403,,,
PHI,2/23/16,1193.187021,,,
PHI,2/28/16,1186.686402,,,
PHI,3/4/16,1183.591182,,,
PHI,3/6/16,1181.288286,,,
PHI,3/9/16,1177.448807,,,
PHI,3/11/16,1190.057227,,,
PHI,3/15/16,1180.938725,,,
PHI,3/20/16,1176.275524,,,
PHI,3/21/16,1172.204889,,,
PHI,3/23/16,1169.979299,,,
PHI,3/27/16,1168.719707,,,
PHI,4/2/16,1165.29457,,,
PHI,4/5/16,1192.045405,,,
PHI,4/8/16,1187.247312,,,
PHI,4/10/16,1185.449817,,,
PHI,4/13/16,1182.055703,,,
PHI,10/24/16,1262.791777,,,
PHI,10/26/16,1260.954584,,,
PHI,10/29/16,1252.765963,,,
PHI,11/1/16,1250.039684,,,
PHI,11/2/16,1244.032353,,,
PHI,11/5/16,1243.150286,,,
PHI,11/7/16,1236.037454,,,
PHI,11/9/16,1232.418379,,,
PHI,11/11/16,1244.850273,,,
PHI,11/12/16,1239.048386,,,
PHI,11/14/16,1230.051544,,,
PHI,11/16/16,1244.925287,,,
PHI,11/17/16,1233.126132,,,
PHI,11/19/16,1252.459497,,,
PHI,11/21/16,1268.854526,,,
PHI,11/23/16,1265.365901,,,
PHI,11/25/16,1260.217238,,,
PHI,11/27/16,1258.839709,,,
PHI,11/28/16,1251.524354,,,
PHI,12/2/16,1242.913423,,,
PHI,12/3/16,1241.187658,,,
PHI,12/5/16,1235.614751,,,
PHI,12/6/16,1232.076165,,,
PHI,12/8/16,1252.449147,,,
PHI,12/11/16,1286.724288,,,
PHI,12/14/16,1283.841077,,,
PHI,12/16/16,1274.607552,,,
PHI,12/18/16,1279.073805,,,
PHI,12/20/16,1270.309675,,,
PHI,12/23/16,1262.823642,,,
PHI,12/26/16,1259.713044,,,
PHI,12/29/16,1254.236181,,,
PHI,12/30/16,1262.360168,,,
PHI,1/3/17,1269.333022,,,
PHI,1/6/17,1266.622237,,,
PHI,1/8/17,1277.931931,,,
PHI,1/11/17,1283.413235,,,
PHI,1/13/17,1300.880947,,,
PHI,1/14/17,1292.551444,,,
PHI,1/16/17,1311.17928,,,
PHI,1/18/17,1325.700347,,,
PHI,1/20/17,1331.498593,,,
PHI,1/21/17,1322.672332,,,
PHI,1/24/17,1344.151475,,,
PHI,1/25/17,1355.044935,,,
PHI,1/27/17,1352.012791,,,
PHI,1/29/17,1343.072063,,,
PHI,1/30/17,1349.531416,,,
PHI,2/1/17,1338.216347,,,
PHI,2/2/17,1334.258705,,,
PHI,2/4/17,1322.047366,,,
PHI,2/6/17,1311.899335,,,
PHI,2/8/17,1309.758289,,,
PHI,2/9/17,1314.389281,,,
PHI,2/11/17,1329.302595,,,
PHI,2/13/17,1341.70743,,,
PHI,2/15/17,1337.305147,,,
PHI,2/24/17,1354.645613,,,
PHI,2/25/17,1350.823259,,,
PHI,2/27/17,1348.675957,,,
PHI,3/1/17,1335.953542,,,
PHI,3/3/17,1342.205509,,,
PHI,3/4/17,1327.368668,,,
PHI,3/6/17,1319.264882,,,
PHI,3/9/17,1314.109911,,,
PHI,3/11/17,1308.624069,,,
PHI,3/12/17,1313.17681,,,
PHI,3/14/17,1312.038394,,,
PHI,3/17/17,1355.734482,,,
PHI,3/19/17,1369.250489,,,
PHI,3/20/17,1363.27827,,,
PHI,3/22/17,1352.388091,,,
PHI,3/24/17,1367.815206,,,
PHI,3/26/17,1358.638269,,,
PHI,3/28/17,1364.51994,,,
PHI,3/29/17,1358.02855,,,
PHI,3/31/17,1349.296641,,,
PHI,4/2/17,1344.747603,,,
PHI,4/4/17,1327.416392,,,
PHI,4/6/17,1320.496424,,,
PHI,4/8/17,1314.960226,,,
PHI,4/10/17,1309.631073,,,
PHI,4/12/17,1305.911943,,,
PHX,10/28/13,1390.564175,,,
PHX,10/30/13,1403.564785,,,
PHX,11/1/13,1411.007194,,,
PHX,11/3/13,1406.383605,,,
PHX,11/5/13,1414.405628,,,
PHX,11/6/13,1411.725716,,,
PHX,11/8/13,1428.929848,,,
PHX,11/10/13,1437.201201,,,
PHX,11/13/13,1433.479809,,,
PHX,11/15/13,1429.688592,,,
PHX,11/19/13,1423.865454,,,
PHX,11/20/13,1415.927296,,,
PHX,11/22/13,1422.872763,,,
PHX,11/24/13,1429.527066,,,
PHX,11/25/13,1423.819733,,,
PHX,11/27/13,1441.278578,,,
PHX,11/29/13,1450.883893,,,
PHX,11/30/13,1441.541089,,,
PHX,12/3/13,1430.275226,,,
PHX,12/4/13,1447.156381,,,
PHX,12/6/13,1456.974869,,,
PHX,12/10/13,1465.612523,,,
PHX,12/13/13,1472.851131,,,
PHX,12/15/13,1480.764291,,,
PHX,12/18/13,1476.495917,,,
PHX,12/20/13,1485.709864,,,
PHX,12/21/13,1500.662878,,,
PHX,12/23/13,1517.407143,,,
PHX,12/27/13,1499.284786,,,
PHX,12/28/13,1504.578674,,,
PHX,12/30/13,1529.702866,,,
PHX,1/2/14,1521.197076,,,
PHX,1/4/14,1526.705139,,,
PHX,1/7/14,1519.189604,,,
PHX,1/8/14,1523.68551,,,
PHX,1/10/14,1516.849546,,,
PHX,1/11/14,1510.899479,,,
PHX,1/13/14,1505.877917,,,
PHX,1/15/14,1510.532845,,,
PHX,1/17/14,1505.761758,,,
PHX,1/19/14,1519.619135,,,
PHX,1/22/14,1549.558688,,,
PHX,1/24/14,1541.507126,,,
PHX,1/26/14,1545.788406,,,
PHX,1/27/14,1549.479196,,,
PHX,1/29/14,1552.008523,,,
PHX,1/30/14,1565.432205,,,
PHX,2/1/14,1569.924082,,,
PHX,2/4/14,1559.269449,,,
PHX,2/5/14,1547.853963,,,
PHX,2/8/14,1562.409715,,,
PHX,2/11/14,1556.869902,,,
PHX,2/18/14,1561.790052,,,
PHX,2/19/14,1565.232233,,,
PHX,2/21/14,1587.40062,,,
PHX,2/23/14,1582.761772,,,
PHX,2/25/14,1573.114057,,,
PHX,2/26/14,1550.235957,,,
PHX,2/28/14,1556.09813,,,
PHX,3/2/14,1561.716414,,,
PHX,3/4/14,1555.261738,,,
PHX,3/6/14,1566.757702,,,
PHX,3/9/14,1560.006763,,,
PHX,3/10/14,1553.785372,,,
PHX,3/12/14,1541.988157,,,
PHX,3/14/14,1545.829922,,,
PHX,3/16/14,1556.892698,,,
PHX,3/17/14,1544.066197,,,
PHX,3/19/14,1547.83867,,,
PHX,3/21/14,1551.099616,,,
PHX,3/23/14,1559.040164,,,
PHX,3/24/14,1564.137103,,,
PHX,3/26/14,1570.534879,,,
PHX,3/28/14,1581.578409,,,
PHX,3/30/14,1562.688836,,,
PHX,4/2/14,1558.656444,,,
PHX,4/4/14,1574.158285,,,
PHX,4/6/14,1585.730995,,,
PHX,4/9/14,1589.092211,,,
PHX,4/11/14,1582.874299,,,
PHX,4/12/14,1577.521497,,,
PHX,4/14/14,1570.727716,,,
PHX,4/16/14,1573.826467,,,
PHX,10/30/15,1473.663365,,,
PHX,10/31/15,1468.707537,,,
PHX,11/4/15,1463.070533,,,
PHX,11/6/15,1441.664196,,,
PHX,11/8/15,1437.255545,,,
PHX,11/23/15,1477.3501,,,
PHX,11/29/15,1480.498916,,,
PHX,12/2/15,1458.511174,,,
PHX,12/4/15,1460.11775,,,
PHX,12/6/15,1461.722188,,,
PHX,12/11/15,1467.791915,,,
PHX,12/21/15,1455.056538,,,
PHX,12/30/15,1438.226075,,,
PHX,12/31/15,1443.66103,,,
PHX,1/2/16,1427.774319,,,
PHX,1/6/16,1437.722284,,,
PHX,1/21/16,1367.089518,,,
PHX,2/2/16,1335.083706,,,
PHX,2/6/16,1329.431454,,,
PHX,2/8/16,1329.409136,,,
PHX,2/21/16,1323.841078,,,
PHX,2/27/16,1319.936986,,,
PHX,3/1/16,1293.133086,,,
PHX,3/6/16,1342.254824,,,
PHX,3/17/16,1282.777401,,,
PHX,3/21/16,1298.582274,,,
PHX,3/25/16,1298.830247,,,
PHX,4/1/16,1291.198947,,,
PHX,4/3/16,1289.93304,,,
PHX,4/11/16,1332.751927,,,
PHX,10/27/14,1556.61985,,,
PHX,10/29/14,1564.281096,,,
PHX,10/31/14,1575.001121,,,
PHX,11/1/14,1547.86782,,,
PHX,11/4/14,1551.46492,,,
PHX,11/5/14,1542.243297,,,
PHX,11/7/14,1537.023666,,,
PHX,11/9/14,1551.948296,,,
PHX,11/12/14,1559.982883,,,
PHX,11/14/14,1550.292683,,,
PHX,11/15/14,1540.015992,,,
PHX,11/17/14,1543.178028,,,
PHX,11/19/14,1545.206349,,,
PHX,11/21/14,1549.511286,,,
PHX,11/22/14,1564.725761,,,
PHX,11/24/14,1559.036267,,,
PHX,11/26/14,1565.08448,,,
PHX,11/28/14,1542.449464,,,
PHX,11/30/14,1535.528552,,,
PHX,12/2/14,1547.214909,,,
PHX,12/5/14,1561.969811,,,
PHX,12/6/14,1556.013282,,,
PHX,12/8/14,1552.948147,,,
PHX,12/9/14,1545.031224,,,
PHX,12/12/14,1538.878443,,,
PHX,12/14/14,1520.924372,,,
PHX,12/15/14,1515.33482,,,
PHX,12/17/14,1519.570512,,,
PHX,12/20/14,1525.013418,,,
PHX,12/21/14,1539.607196,,,
PHX,12/23/14,1551.102507,,,
PHX,12/26/14,1557.025229,,,
PHX,12/28/14,1561.289271,,,
PHX,12/30/14,1553.892396,,,
PHX,12/31/14,1548.62493,,,
PHX,1/2/15,1551.135249,,,
PHX,1/4/15,1567.028644,,,
PHX,1/6/15,1571.818548,,,
PHX,1/7/15,1573.304567,,,
PHX,1/9/15,1567.739391,,,
PHX,1/11/15,1556.95505,,,
PHX,1/13/15,1562.000722,,,
PHX,1/16/15,1565.378276,,,
PHX,1/19/15,1570.275965,,,
PHX,1/21/15,1578.446578,,,
PHX,1/23/15,1574.295708,,,
PHX,1/25/15,1561.978613,,,
PHX,1/28/15,1570.368549,,,
PHX,1/30/15,1577.649144,,,
PHX,1/31/15,1566.669625,,,
PHX,2/2/15,1563.685836,,,
PHX,2/5/15,1548.304054,,,
PHX,2/6/15,1552.877036,,,
PHX,2/8/15,1546.581832,,,
PHX,2/10/15,1538.903753,,,
PHX,2/20/15,1532.481129,,,
PHX,2/21/15,1526.235699,,,
PHX,2/23/15,1517.96657,,,
PHX,2/25/15,1524.727666,,,
PHX,2/26/15,1532.895595,,,
PHX,2/28/15,1517.909738,,,
PHX,3/2/15,1500.997587,,,
PHX,3/4/15,1503.72782,,,
PHX,3/6/15,1510.621001,,,
PHX,3/7/15,1502.287169,,,
PHX,3/9/15,1495.299534,,,
PHX,3/11/15,1499.968608,,,
PHX,3/13/15,1494.320027,,,
PHX,3/15/15,1497.911775,,,
PHX,3/19/15,1502.698727,,,
PHX,3/21/15,1522.030287,,,
PHX,3/22/15,1530.768046,,,
PHX,3/25/15,1519.413711,,,
PHX,3/27/15,1513.635581,,,
PHX,3/29/15,1504.928635,,,
PHX,3/30/15,1491.185171,,,
PHX,4/2/15,1489.525654,,,
PHX,4/4/15,1494.612366,,,
PHX,4/7/15,1480.327547,,,
PHX,4/8/15,1475.665899,,,
PHX,4/10/15,1462.981992,,,
PHX,4/12/15,1457.097287,,,
PHX,4/14/15,1451.876589,,,
PHX,10/26/15,1465.157442,,,
PHX,10/28/15,1454.292661,,,
PHX,11/2/15,1449.793981,,,
PHX,11/12/15,1469.873228,,,
PHX,11/14/15,1484.532629,,,
PHX,11/16/15,1491.002665,,,
PHX,11/18/15,1485.06803,,,
PHX,11/20/15,1492.294239,,,
PHX,11/22/15,1484.577295,,,
PHX,11/25/15,1477.551309,,,
PHX,11/27/15,1471.592902,,,
PHX,12/1/15,1465.561808,,,
PHX,12/7/15,1472.33659,,,
PHX,12/9/15,1476.502492,,,
PHX,12/13/15,1481.695463,,,
PHX,12/14/15,1472.480449,,,
PHX,12/16/15,1464.716119,,,
PHX,12/18/15,1478.954963,,,
PHX,12/20/15,1471.168039,,,
PHX,12/23/15,1461.949075,,,
PHX,12/26/15,1451.290121,,,
PHX,12/28/15,1447.928646,,,
PHX,1/3/16,1427.261785,,,
PHX,1/8/16,1420.704406,,,
PHX,1/12/16,1410.602931,,,
PHX,1/15/16,1399.963792,,,
PHX,1/17/16,1375.115015,,,
PHX,1/19/16,1372.131315,,,
PHX,1/23/16,1381.286934,,,
PHX,1/26/16,1367.948241,,,
PHX,1/27/16,1360.394114,,,
PHX,1/29/16,1345.843577,,,
PHX,1/31/16,1338.975261,,,
PHX,2/4/16,1334.919371,,,
PHX,2/10/16,1333.073296,,,
PHX,2/19/16,1325.69222,,,
PHX,2/22/16,1314.945122,,,
PHX,2/25/16,1307.082559,,,
PHX,3/3/16,1299.742606,,,
PHX,3/4/16,1323.163092,,,
PHX,3/9/16,1303.137014,,,
PHX,3/10/16,1291.252839,,,
PHX,3/12/16,1289.689618,,,
PHX,3/14/16,1295.515992,,,
PHX,3/18/16,1302.721547,,,
PHX,3/23/16,1313.466928,,,
PHX,3/26/16,1310.305223,,,
PHX,3/28/16,1303.387572,,,
PHX,3/30/16,1296.121742,,,
PHX,4/5/16,1290.714066,,,
PHX,4/7/16,1309.690045,,,
PHX,4/9/16,1337.720986,,,
PHX,4/13/16,1356.674923,,,
PHX,10/24/16,1393.756192,,,
PHX,10/26/16,1379.975211,,,
PHX,10/28/16,1377.627984,,,
PHX,10/30/16,1374.745724,,,
PHX,10/31/16,1366.934535,,,
PHX,11/2/16,1375.897564,,,
PHX,11/4/16,1381.039683,,,
PHX,11/6/16,1369.928085,,,
PHX,11/8/16,1366.61483,,,
PHX,11/9/16,1378.228886,,,
PHX,11/12/16,1364.380773,,,
PHX,11/13/16,1360.027676,,,
PHX,11/16/16,1346.979273,,,
PHX,11/18/16,1375.227024,,,
PHX,11/19/16,1358.451835,,,
PHX,11/21/16,1352.855114,,,
PHX,11/23/16,1361.513776,,,
PHX,11/25/16,1350.759062,,,
PHX,11/27/16,1344.523505,,,
PHX,11/30/16,1352.119153,,,
PHX,12/3/16,1345.74654,,,
PHX,12/6/16,1341.265032,,,
PHX,12/7/16,1333.493208,,,
PHX,12/9/16,1340.583721,,,
PHX,12/11/16,1337.47558,,,
PHX,12/13/16,1343.982227,,,
PHX,12/15/16,1340.239053,,,
PHX,12/17/16,1334.408747,,,
PHX,12/19/16,1326.683933,,,
PHX,12/21/16,1321.651195,,,
PHX,12/23/16,1328.054486,,,
PHX,12/26/16,1321.825965,,,
PHX,12/28/16,1317.257714,,,
PHX,12/29/16,1336.42554,,,
PHX,12/31/16,1332.954807,,,
PHX,1/2/17,1327.739642,,,
PHX,1/3/17,1340.227663,,,
PHX,1/5/17,1351.818914,,,
PHX,1/8/17,1349.686977,,,
PHX,1/12/17,1343.994153,,,
PHX,1/14/17,1357.315804,,,
PHX,1/16/17,1353.997817,,,
PHX,1/19/17,1348.060937,,,
PHX,1/21/17,1354.1414,,,
PHX,1/22/17,1376.659782,,,
PHX,1/24/17,1373.452009,,,
PHX,1/26/17,1366.84181,,,
PHX,1/28/17,1359.151802,,,
PHX,1/30/17,1350.148867,,,
PHX,2/1/17,1345.121864,,,
PHX,2/3/17,1350.817414,,,
PHX,2/4/17,1336.635108,,,
PHX,2/6/17,1330.82173,,,
PHX,2/8/17,1322.920878,,,
PHX,2/10/17,1346.784695,,,
PHX,2/11/17,1336.493497,,,
PHX,2/13/17,1332.807204,,,
PHX,2/15/17,1356.166121,,,
PHX,2/24/17,1349.955039,,,
PHX,2/26/17,1345.104869,,,
PHX,2/28/17,1336.7483,,,
PHX,3/2/17,1357.259239,,,
PHX,3/3/17,1370.969446,,,
PHX,3/5/17,1380.315772,,,
PHX,3/7/17,1377.196429,,,
PHX,3/9/17,1364.342556,,,
PHX,3/11/17,1371.745391,,,
PHX,3/12/17,1364.782403,,,
PHX,3/15/17,1357.956024,,,
PHX,3/17/17,1350.330634,,,
PHX,3/19/17,1339.10033,,,
PHX,3/21/17,1332.178099,,,
PHX,3/23/17,1308.994881,,,
PHX,3/24/17,1304.506498,,,
PHX,3/26/17,1296.44211,,,
PHX,3/28/17,1292.043778,,,
PHX,3/30/17,1289.226471,,,
PHX,4/1/17,1283.419168,,,
PHX,4/2/17,1280.782477,,,
PHX,4/5/17,1279.37054,,,
PHX,4/7/17,1313.320757,,,
PHX,4/9/17,1329.199002,,,
PHX,4/11/17,1311.532813,,,
POR,10/28/13,1429.843175,,,
POR,10/30/13,1416.626352,,,
POR,11/1/13,1440.509966,,,
POR,11/2/13,1458.830389,,,
POR,11/5/13,1449.223856,,,
POR,11/8/13,1459.460417,,,
POR,11/9/13,1468.558134,,,
POR,11/11/13,1474.418232,,,
POR,11/13/13,1477.671682,,,
POR,11/15/13,1489.697176,,,
POR,11/17/13,1498.787067,,,
POR,11/18/13,1509.195013,,,
POR,11/20/13,1515.635568,,,
POR,11/22/13,1521.39328,,,
POR,11/23/13,1535.683905,,,
POR,11/25/13,1544.76176,,,
POR,11/27/13,1529.109798,,,
POR,12/1/13,1536.064705,,,
POR,12/2/13,1544.777085,,,
POR,12/4/13,1556.301159,,,
POR,12/6/13,1568.146065,,,
POR,12/7/13,1563.433272,,,
POR,12/9/13,1568.645246,,,
POR,12/12/13,1577.869582,,,
POR,12/14/13,1586.283358,,,
POR,12/15/13,1588.913533,,,
